"logFC","logCPM","LR","PValue","FDR","transcript"
-0.0729065999637262,0.69236385830197,0.0411402690329936,0.839267407440769,0.913296041075698,"AL390774.1"
0.0694340416326032,2.29405918784139,0.0410505371347316,0.839440403660014,0.913434190543983,"POLR2J3"
-0.0689220724690924,2.60516484326232,0.0408455253576903,0.839836390689232,0.913768017219309,"PSTK"
-0.0676308431767066,7.51202856601956,0.0408440152632806,0.839839311319673,0.913768017219309,"ACTR3"
0.075661676609643,0.0110373688967038,0.0408151278155193,0.839895192530253,0.913778700746691,"TEX21P"
0.0677800143220573,4.99103754196543,0.0407683887524382,0.839985650337508,0.913826999253933,"PDLIM3"
-0.0839572411932246,-0.982113322657982,0.0406421524592671,0.840230235480571,0.914042959610856,"TNRC18P1"
0.0674441736021187,6.3534939428312,0.0405525025729647,0.84040417391493,0.914150920840812,"DSTYK"
-0.0674655842136243,5.87103881392578,0.0405331737346311,0.840441701877203,0.914150920840812,"PPID"
-0.0675568655916733,5.03620539692609,0.0405101734943913,0.840486370193827,0.914150920840812,"AURKAIP1"
-0.0674860549508544,5.41724136889044,0.0404960521078948,0.840513801599778,0.914150920840812,"NOP58"
-0.0674220711761139,5.14109396168043,0.0403719336309287,0.840755121529377,0.914344796867795,"RHNO1"
0.0673543278130433,5.5779365233379,0.0403569696683181,0.840784241579913,0.914344796867795,"INSYN1"
-0.0672305299237674,6.01928943993546,0.0402656756855985,0.840962022551118,0.914488001061727,"THAP12"
-0.067398288673941,4.62193218917183,0.0402210256758788,0.841049047913744,0.914532504522739,"BPNT1"
0.0672816597226665,4.93838562024521,0.0401631435035801,0.841161938323727,0.914605126471148,"PIN4"
-0.0684268890292025,2.45317943359267,0.0400555058415604,0.841372094480701,0.914724330804067,"INTS4P1"
-0.0671647320232856,4.95017505193552,0.0400379556302752,0.841406388062451,0.914724330804067,"PCBP1"
0.0670921240515653,5.50332911549893,0.0400361587720723,0.841409899612492,0.914724330804067,"MLH1"
0.06697158531486,6.68567471048185,0.0400108799963542,0.841459309910574,0.914727918790398,"KPNA6"
0.0674697207719518,3.59055599143519,0.0399111433397068,0.841654415314219,0.914842207323171,"EHD4"
0.0688789439348547,1.9544984065339,0.039909988775209,0.841656675363202,0.914842207323171,"TTK"
