"logFC","logCPM","LR","PValue","FDR","transcript"
1.23206081960357,0.742950638404476,8.50540568141998,0.00354092958504675,0.0117865760364803,"PXN-AS1"
1.03975745560463,8.24737711313596,8.4961790648898,0.00355893071281743,0.0118447318780368,"SEPT11"
1.07849753728524,3.0829248235937,8.49541312726881,0.0035604292335244,0.0118479550733568,"DDX11"
-1.4131865789906,1.28378127332881,8.49250402802245,0.00356612659681862,0.0118651476171613,"AC064836.3"
1.14772767778397,1.58640753714085,8.48376150952806,0.00358330435060469,0.0119205266921738,"RNF39"
1.04093423622984,6.64509431778426,8.47712099142587,0.00359640819239826,0.0119623386780485,"CDC5L"
1.09994903793437,2.41929520183209,8.4732148591928,0.00360413897761818,0.0119852837959645,"KLF5"
1.05892736497786,3.97315476655335,8.4730937586405,0.0036043789225337,0.0119852837959645,"SNHG8"
-1.20802558767062,4.20725145164947,8.47229772155858,0.00360595657034641,0.0119887462829664,"ADCY3"
-1.23799979276571,3.21615229097943,8.46674146059541,0.00361698797154607,0.0120236340184411,"RNF125"
-1.20963291313145,4.11282718244589,8.46633231711485,0.00361780164036572,0.0120245505227442,"TENM1"
-2.14519582310576,-0.686349445021096,8.46351539059741,0.00362340875250936,0.012041396437123,"KLHL34"
1.78507915040857,-1.35817235854495,8.46070248625637,0.00362901667703773,0.0120582400423885,"ENPP7P2"
-1.18622173168215,5.77865990002262,8.45510139981387,0.00364020953850111,0.0120926165751762,"SAMD1"
-1.35980851980137,1.62779102025852,8.45498397623725,0.00364044456578206,0.0120926165751762,"ASNSP1"
-1.19220539329404,5.10052311434621,8.45188149769512,0.00364665987531116,0.0121114623377348,"CACNB4"
-5.46263214729837,-2.12232639946862,8.45158313319613,0.00364725816840972,0.0121116497667945,"UCN3"
1.10780300322502,2.21353250382618,8.45062004042775,0.00364919008396521,0.0121162651153878,"AC092070.2"
1.04078346111214,6.11121153073267,8.44862334626903,0.00365319866775526,0.0121277731504033,"MKLN1"
-1.21567791251946,3.80861255611983,8.44500177826964,0.00366048079585654,0.0121501435623679,"DUSP15"
-2.59069995693981,-1.15086695561715,8.4427822896611,0.00366495096360423,0.0121631750465452,"LINC02370"
1.04931368815953,4.60891651391435,8.44075648592601,0.00366903588575059,0.0121749243049729,"FOPNL"
